Year,Make,Model,Vehicle class,Engine Capacity (cm3),Fuel Type,City (F) (L/100 km),Highway (F) (L/100 km),Combined (F) (L/100 km),Price (euros)
2018,Dodge,Journey FFV,Sport utility vehicle: Small,3600.0,G,14.2,9.5,12.1,0
2018,Dodge,Journey FFV,Sport utility vehicle: Small,3600.0,ET,19.1,13.2,16.4,0
2018,Dodge,Journey AWD,Sport utility vehicle: Small,3600.0,G,14.5,10.0,12.4,0
2018,FIAT,124 Spider,Two-seater,1400.0,G,9.3,6.5,8.0,0
2018,FIAT,124 Spider,Two-seater,1400.0,G,9.0,6.7,7.9,0
2018,FIAT,500,Minicompact,1400.0,G,9.7,7.4,8.7,0
2018,FIAT,500,Minicompact,1400.0,G,8.4,7.0,7.8,0
2018,FIAT,500 Abarth,Minicompact,1400.0,G,9.7,7.4,8.7,0
2018,FIAT,500 Abarth,Minicompact,1400.0,G,8.4,7.0,7.8,0
2018,FIAT,500L,Station wagon: Small,1400.0,G,10.7,7.9,9.4,0
2018,FIAT,500X,Sport utility vehicle: Small,1400.0,G,9.5,7.1,8.4,0
2018,FIAT,500X,Sport utility vehicle: Small,2400.0,G,10.7,7.8,9.4,0
2018,FIAT,500X AWD,Sport utility vehicle: Small,2400.0,G,11.0,8.0,9.7,0
2018,Ford,C-MAX Hybrid,Full-size,2000.0,G,5.7,6.2,5.9,0
2018,Ford,EcoSport,Sport utility vehicle: Small,1000.0,G,8.6,8.1,8.4,18000
2018,Ford,EcoSport AWD,Sport utility vehicle: Small,2000.0,G,10.2,8.0,9.3,0
2018,Ford,Edge,Sport utility vehicle: Small,2000.0,G,11.5,8.0,9.9,0
2018,Ford,Edge (Start/Stop),Sport utility vehicle: Small,2000.0,G,11.3,8.0,9.9,0
2018,Ford,Edge,Sport utility vehicle: Small,3500.0,G,13.5,9.1,11.5,0
2018,Ford,Edge AWD,Sport utility vehicle: Small,2000.0,G,11.9,8.7,10.5,0
2018,Ford,Edge AWD,Sport utility vehicle: Small,2700.0,G,13.8,9.8,12.0,0
2018,Ford,Edge AWD,Sport utility vehicle: Small,3500.0,G,14.2,10.2,12.4,0
2018,Ford,Escape,Sport utility vehicle: Small,1500.0,G,10.2,7.8,9.1,0
2018,Ford,Escape FFV,Sport utility vehicle: Small,2500.0,G,11.1,8.1,9.7,0
2018,Ford,Escape FFV,Sport utility vehicle: Small,2500.0,ET,15.2,10.9,13.3,0
2018,Ford,Escape AWD,Sport utility vehicle: Small,1500.0,G,10.7,8.3,9.6,0
2018,Ford,Escape AWD,Sport utility vehicle: Small,2000.0,G,11.5,8.8,10.3,0
2018,Ford,Expedition 4X4,Sport utility vehicle: Standard,3500.0,G,13.8,10.7,12.4,0
2018,Ford,Expedition MAX 4X4,Sport utility vehicle: Standard,3500.0,G,14.9,11.2,13.2,0
2018,Ford,Explorer,Sport utility vehicle: Standard,2300.0,G,12.6,8.6,10.8,0
2018,Ford,Explorer FFV,Sport utility vehicle: Standard,3500.0,G,13.9,9.8,12.1,0
2018,Ford,Explorer FFV,Sport utility vehicle: Standard,3500.0,ET,18.7,13.0,16.2,0
2018,Ford,Explorer AWD,Sport utility vehicle: Standard,2300.0,G,13.1,9.2,11.4,0
2018,Ford,Explorer AWD,Sport utility vehicle: Standard,3500.0,G,14.8,10.7,13.0,0
2018,Ford,Explorer FFV AWD,Sport utility vehicle: Standard,3500.0,G,14.5,10.6,12.7,0
2018,Ford,Explorer FFV AWD,Sport utility vehicle: Standard,3500.0,ET,19.7,14.3,17.3,0
2018,Ford,F-150,Pickup truck: Standard,2700.0,G,11.9,9.0,10.6,0
2018,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,2700.0,G,12.0,9.4,10.8,0
2018,Ford,F-150 (Payload Pkg),Pickup truck: Standard,2700.0,G,12.3,9.4,11.0,0
2018,Ford,F-150,Pickup truck: Standard,3000.0,D,10.8,8.0,9.5,35000
2018,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,3000.0,D,10.8,8.4,9.7,0
2018,Ford,F-150,Pickup truck: Standard,3300.0,G,12.3,9.4,11.0,0
2018,Ford,F-150 FFV,Pickup truck: Standard,3300.0,G,12.3,9.3,10.9,0
2018,Ford,F-150 FFV,Pickup truck: Standard,3300.0,ET,16.8,12.7,14.9,0
2018,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,3300.0,G,12.4,9.8,11.2,0
2018,Ford,F-150 FFV (LT Tire Pkg),Pickup truck: Standard,3300.0,G,12.4,9.8,11.2,0
2018,Ford,F-150 FFV (LT Tire Pkg),Pickup truck: Standard,3300.0,ET,16.8,12.7,14.9,0
2018,Ford,F-150,Pickup truck: Standard,3500.0,G,13.6,10.1,12.0,0
2018,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,3500.0,G,13.6,10.7,12.3,0
2018,Ford,F-150 (Payload Pkg),Pickup truck: Standard,3500.0,G,13.7,11.2,12.5,0
2018,Ford,F-150,Pickup truck: Standard,5000.0,G,14.1,10.4,12.4,0
2018,Ford,F-150 FFV,Pickup truck: Standard,5000.0,G,13.9,10.2,12.2,0
2018,Ford,F-150 FFV,Pickup truck: Standard,5000.0,ET,20.2,14.0,17.4,0
2018,Ford,F-150 (LT Tire Pkg),Pickup truck: Standard,5000.0,G,14.7,11.2,13.1,0
2018,Ford,F-150 FFV (LT Tire Pkg),Pickup truck: Standard,5000.0,G,14.7,11.2,13.1,0
2018,Ford,F-150 FFV (LT Tire Pkg),Pickup truck: Standard,5000.0,ET,20.2,14.0,17.4,0
2018,Ford,F-150 (Payload Pkg),Pickup truck: Standard,5000.0,G,14.7,11.8,13.8,0
2018,Ford,F-150 FFV (Payload Pkg),Pickup truck: Standard,5000.0,G,14.7,11.8,13.8,0
2018,Ford,F-150 FFV (Payload Pkg),Pickup truck: Standard,5000.0,ET,20.3,14.0,17.4,0
2018,Ford,F-150 4X4,Pickup truck: Standard,2700.0,G,12.6,9.8,11.3,0
2018,Ford,F-150 4X4 (LT Tire Pkg),Pickup truck: Standard,2700.0,G,13.1,10.2,11.8,0
2018,Ford,F-150 4X4 (Payload Pkg),Pickup truck: Standard,2700.0,G,13.1,9.8,11.6,0
2018,Ford,F-150 4X4,Pickup truck: Standard,3000.0,D,11.8,9.3,10.7,0
2018,Ford,F-150 4X4 (LT Tire Pkg),Pickup truck: Standard,3000.0,D,11.8,9.3,10.7,0
2018,Ford,F-150 4X4 XL/XLT,Pickup truck: Standard,3000.0,D,11.2,8.4,9.9,0
2018,Ford,F-150 4X4,Pickup truck: Standard,3300.0,G,13.0,10.3,11.8,0
2018,Ford,F-150 FFV 4X4,Pickup truck: Standard,3300.0,G,12.9,10.2,11.7,0
2018,Ford,F-150 FFV 4X4,Pickup truck: Standard,3300.0,ET,17.6,13.7,15.8,0
2018,Ford,F-150 4X4 (LT Tire Pkg),Pickup truck: Standard,3300.0,G,13.8,10.7,12.4,0
2018,Ford,F-150 FFV 4X4 (LT Tire Pkg),Pickup truck: Standard,3300.0,G,13.8,10.7,12.4,0
2018,Ford,F-150 FFV 4X4 (LT Tire Pkg),Pickup truck: Standard,3300.0,ET,17.5,13.7,15.8,0
2018,Ford,F-150 4X4,Pickup truck: Standard,3500.0,G,14.3,10.5,12.6,0
2018,Ford,F-150 4X4 (LT Tire Pkg),Pickup truck: Standard,3500.0,G,14.4,10.6,12.7,0
2018,Ford,F-150 4X4 (Payload Pkg),Pickup truck: Standard,3500.0,G,14.5,11.2,13.0,0
2018,Ford,F-150 4X4,Pickup truck: Standard,5000.0,G,14.6,10.9,13.0,0
2018,Ford,F-150 FFV 4X4,Pickup truck: Standard,5000.0,G,15.1,11.0,13.3,0
2018,Ford,F-150 FFV 4X4,Pickup truck: Standard,5000.0,ET,20.0,15.6,18.0,0
2018,Ford,F-150 4X4 (LT Tire Pkg),Pickup truck: Standard,5000.0,G,14.7,11.8,13.8,0
2018,Ford,F-150 FFV 4X4 (LT Tire Pkg),Pickup truck: Standard,5000.0,G,15.1,11.8,13.8,0
2018,Ford,F-150 FFV 4X4 (LT Tire Pkg),Pickup truck: Standard,5000.0,ET,20.0,15.6,18.0,0
2018,Ford,F-150 4X4 (Payload Pkg),Pickup truck: Standard,5000.0,G,15.7,12.4,14.2,0
2018,Ford,F-150 FFV 4X4 (Payload Pkg),Pickup truck: Standard,5000.0,G,16.1,12.4,14.5,0
2018,Ford,F-150 FFV 4X4 (Payload Pkg),Pickup truck: Standard,5000.0,ET,21.4,17.2,19.5,0
2018,Ford,F-150 Raptor 4X4,Pickup truck: Standard,3500.0,G,15.6,13.2,14.5,0
2018,Ford,Fiesta,Subcompact,1600.0,G,8.6,6.4,7.6,0
2018,Ford,Fiesta,Subcompact,1600.0,G,8.6,6.7,7.8,0
2018,Ford,Fiesta ST,Subcompact,1600.0,G,9.0,7.1,8.2,0
2018,Ford,Flex,Sport utility vehicle: Standard,3500.0,G,14.7,10.2,12.7,0
2018,Ford,Flex AWD,Sport utility vehicle: Standard,3500.0,G,14.7,10.7,12.9,0
2018,Ford,Flex AWD GTDI,Sport utility vehicle: Standard,3500.0,G,15.7,11.2,13.7,0
2018,Ford,Focus,Compact,1000.0,G,8.5,6.2,7.5,0
2018,Ford,Focus,Compact,1000.0,G,7.9,5.9,7.0,0
2018,Ford,Focus,Compact,2000.0,G,8.9,6.1,7.7,0
2018,Ford,Focus,Compact,2000.0,G,9.8,7.0,8.5,0
2018,Ford,Focus,Compact,2000.0,G,9.5,6.9,8.3,0
2018,Ford,Focus ST,Mid-size,2000.0,G,10.5,7.8,9.3,0
2018,Ford,Focus RS AWD,Mid-size,2300.0,PG,12.2,9.0,10.8,0
2018,Ford,Fusion,Mid-size,1500.0,G,10.0,7.0,8.7,0
2018,Ford,Fusion,Mid-size,2000.0,G,11.2,7.6,9.6,0
2018,Ford,Fusion,Mid-size,2500.0,G,11.3,7.4,9.5,0
2018,Ford,Fusion AWD,Mid-size,2000.0,G,11.8,8.2,10.2,0
2018,Ford,Fusion AWD,Mid-size,2700.0,G,13.8,9.1,11.8,0
2018,Ford,Fusion Hybrid,Mid-size,2000.0,G,5.5,5.6,5.6,0
2018,Ford,GT,Two-seater,3500.0,PG,20.4,13.1,17.1,0
2018,Ford,Mustang,Subcompact,2300.0,G,11.0,7.4,9.4,0
2018,Ford,Mustang (Performance Pkg),Subcompact,2300.0,G,11.8,8.1,10.1,0
2018,Ford,Mustang,Subcompact,2300.0,G,11.0,7.7,9.5,0
2018,Ford,Mustang (Performance Pkg),Subcompact,2300.0,G,11.8,8.4,10.3,0
2018,Ford,Mustang,Subcompact,5000.0,G,15.1,9.3,12.5,0
2018,Ford,Mustang,Subcompact,5000.0,G,15.5,9.5,12.8,0
2018,Ford,Mustang Convertible,Subcompact,2300.0,G,11.8,8.2,10.2,0
2018,Ford,Mustang Convertible,Subcompact,2300.0,G,11.8,8.4,10.3,0
2018,Ford,Mustang Convertible,Subcompact,5000.0,G,15.5,10.0,13.1,0
2018,Ford,Shelby GT350 Mustang,Subcompact,5200.0,PG,17.2,11.3,14.6,0
2018,Ford,T-150 Wagon,Van: Passenger,3500.0,G,16.2,12.8,14.7,0
2018,Ford,T-150 Wagon,Van: Passenger,3700.0,G,16.8,13.1,15.1,0
2018,Ford,Taurus FFV,Full-size,3500.0,G,13.1,8.7,11.1,0
2018,Ford,Taurus FFV,Full-size,3500.0,ET,17.6,11.7,15.0,0
2018,Ford,Taurus AWD,Full-size,3500.0,G,14.6,10.0,12.5,0
2018,Ford,Taurus FFV AWD,Full-size,3500.0,G,13.6,9.9,12.4,0
2018,Ford,Taurus FFV AWD,Full-size,3500.0,ET,18.7,13.4,16.3,0
2018,Ford,Transit Connect Van FFV,Special purpose vehicle,2500.0,G,11.9,8.7,10.4,0
2018,Ford,Transit Connect Van FFV,Special purpose vehicle,2500.0,ET,16.2,11.9,14.3,0
2018,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2500.0,G,12.3,8.8,10.7,0
2018,Ford,Transit Connect Wagon LWB FFV,Special purpose vehicle,2500.0,ET,16.8,12.1,14.7,0
2018,Genesis,G80 AWD,Full-size,3300.0,PG,13.8,9.7,11.9,0
2018,Genesis,G80 AWD,Full-size,3800.0,G,13.4,9.6,11.7,0
2018,Genesis,G80 AWD,Full-size,5000.0,PG,15.6,10.4,13.2,0
2018,Genesis,G90 AWD,Full-size,3300.0,PG,13.7,9.7,11.9,0
2018,Genesis,G90 AWD,Full-size,5000.0,PG,15.2,10.2,13.0,0
2018,GMC,Acadia,Sport utility vehicle: Standard,2500.0,G,11.0,9.2,10.2,0
2018,GMC,Acadia,Sport utility vehicle: Standard,3600.0,G,13.1,9.4,11.4,0
2018,GMC,Acadia AWD,Sport utility vehicle: Standard,2500.0,G,11.2,9.4,10.4,0
2018,GMC,Acadia AWD,Sport utility vehicle: Standard,3600.0,G,13.5,9.5,11.7,0
2018,GMC,Canyon,Pickup truck: Small,2500.0,G,12.1,9.2,10.8,0
2018,GMC,Canyon,Pickup truck: Small,2500.0,G,11.9,9.2,10.7,0
2018,GMC,Canyon,Pickup truck: Small,2800.0,D,10.8,8.0,9.6,0
2018,GMC,Canyon,Pickup truck: Small,3600.0,G,13.4,9.6,11.7,0
2018,GMC,Canyon 4WD,Pickup truck: Small,2500.0,G,12.6,9.8,11.3,0
2018,GMC,Canyon 4WD,Pickup truck: Small,2800.0,D,12.1,8.3,10.4,0
2018,GMC,Canyon 4WD,Pickup truck: Small,3600.0,G,14.1,10.0,12.2,0
2018,GMC,Sierra FFV,Pickup truck: Standard,4300.0,G,13.4,10.0,11.8,0
2018,GMC,Sierra FFV,Pickup truck: Standard,4300.0,ET,19.3,14.4,17.1,0
2018,GMC,Sierra,Pickup truck: Standard,5300.0,G,14.6,10.3,12.7,0
2018,GMC,Sierra FFV,Pickup truck: Standard,5300.0,G,14.6,10.3,12.7,0
2018,GMC,Sierra FFV,Pickup truck: Standard,5300.0,ET,19.7,13.9,17.0,0
2018,GMC,Sierra,Pickup truck: Standard,5300.0,G,14.9,10.9,13.1,0
2018,GMC,Sierra eAssist,Pickup truck: Standard,5300.0,G,13.4,10.0,11.8,0
2018,GMC,Sierra,Pickup truck: Standard,6200.0,PG,15.9,11.2,13.8,0
2018,GMC,Sierra 4WD FFV,Pickup truck: Standard,4300.0,G,14.1,10.6,12.5,0
2018,GMC,Sierra 4WD FFV,Pickup truck: Standard,4300.0,ET,20.2,15.2,18.0,0
2018,GMC,Sierra 4WD,Pickup truck: Standard,5300.0,G,15.0,10.7,13.1,0
2018,GMC,Sierra 4WD FFV,Pickup truck: Standard,5300.0,G,15.0,10.7,13.1,0
2018,GMC,Sierra 4WD FFV,Pickup truck: Standard,5300.0,ET,21.0,15.0,18.3,0
2018,GMC,Sierra 4WD,Pickup truck: Standard,5300.0,G,15.6,11.6,13.8,0
2018,GMC,Sierra eAssist 4WD,Pickup truck: Standard,5300.0,G,14.4,11.2,13.0,0
2018,GMC,Sierra 4WD,Pickup truck: Standard,6200.0,PG,16.0,11.7,14.1,0
2018,GMC,Terrain,Sport utility vehicle: Small,1500.0,G,9.2,7.9,8.6,0
2018,GMC,Terrain,Sport utility vehicle: Small,1600.0,D,8.5,6.0,7.4,0
2018,GMC,Terrain AWD,Sport utility vehicle: Small,1500.0,G,9.6,8.3,9.0,0
2018,GMC,Terrain AWD,Sport utility vehicle: Small,1600.0,D,8.5,6.1,7.4,0
2018,GMC,Terrain AWD,Sport utility vehicle: Small,2000.0,PG,11.2,9.0,10.2,0
2018,GMC,Yukon,Sport utility vehicle: Standard,5300.0,G,15.1,10.4,13.0,0
2018,GMC,Yukon FFV,Sport utility vehicle: Standard,5300.0,G,15.1,10.4,13.0,0
2018,GMC,Yukon FFV,Sport utility vehicle: Standard,5300.0,ET,19.8,13.9,17.2,0
2018,GMC,Yukon 4WD,Sport utility vehicle: Standard,5300.0,G,15.2,10.8,13.2,0
2018,GMC,Yukon 4WD FFV,Sport utility vehicle: Standard,5300.0,G,15.2,10.8,13.2,0
2018,GMC,Yukon 4WD FFV,Sport utility vehicle: Standard,5300.0,ET,20.8,14.5,18.0,0
2018,GMC,Yukon 4WD,Sport utility vehicle: Standard,6200.0,PG,16.4,10.7,13.8,0
2018,GMC,Yukon XL,Sport utility vehicle: Standard,5300.0,G,15.1,10.4,13.0,0
2018,GMC,Yukon XL FFV,Sport utility vehicle: Standard,5300.0,G,15.1,10.4,13.0,0
2018,GMC,Yukon XL FFV,Sport utility vehicle: Standard,5300.0,ET,19.8,13.9,17.2,0
2018,GMC,Yukon XL 4WD,Sport utility vehicle: Standard,5300.0,G,15.3,10.9,13.3,0
2018,GMC,Yukon XL 4WD FFV,Sport utility vehicle: Standard,5300.0,G,15.3,10.9,13.3,0
2018,GMC,Yukon XL 4WD FFV,Sport utility vehicle: Standard,5300.0,ET,22.3,15.7,19.3,0
2018,GMC,Yukon XL 4WD,Sport utility vehicle: Standard,6200.0,PG,17.1,11.3,14.5,0
2018,Honda,Accord,Full-size,1500.0,G,7.9,6.3,7.2,0
2018,Honda,Accord,Full-size,1500.0,G,8.2,6.8,7.6,0
2018,Honda,Accord,Full-size,1500.0,G,8.9,6.7,7.9,0
2018,Honda,Accord,Full-size,2000.0,G,10.7,7.3,9.2,0
2018,Honda,Accord Sport/Touring,Mid-size,2000.0,G,10.4,7.4,9.1,0
2018,Honda,Accord Hybrid,Full-size,2000.0,G,5.0,5.1,5.1,0
2018,Honda,Civic Coupe,Compact,1500.0,G,7.5,5.9,6.8,0
2018,Honda,Civic Coupe,Compact,1500.0,G,7.7,5.7,6.8,0
2018,Honda,Civic Coupe,Compact,2000.0,G,7.8,6.0,7.0,0
2018,Honda,Civic Coupe,Compact,2000.0,G,8.5,6.1,7.4,0
2018,Honda,Civic Coupe Si,Compact,1500.0,PG,8.4,6.2,7.4,0
2018,Honda,Civic Hatchback,Full-size,1500.0,G,7.7,6.0,6.9,0
2018,Honda,Civic Hatchback,Full-size,1500.0,G,7.9,6.6,7.3,0
2018,Honda,Civic Hatchback,Full-size,1500.0,G,8.0,6.2,7.2,0
2018,Honda,Civic Hatchback Sport,Full-size,1500.0,PG,7.9,6.6,7.3,0
2018,Honda,Civic Hatchback Sport,Full-size,1500.0,PG,8.0,6.2,7.2,0
2018,Honda,Civic Sedan,Mid-size,1500.0,G,7.4,5.6,6.6,0
2018,Honda,Civic Sedan,Mid-size,2000.0,G,7.8,6.0,7.0,0
2018,Honda,Civic Sedan,Mid-size,2000.0,G,8.5,6.0,7.4,0
2018,Honda,Civic Sedan Si,Mid-size,1500.0,PG,8.4,6.2,7.4,0
2018,Honda,Civic Type R,Full-size,2000.0,PG,10.6,8.3,9.6,0
2018,Honda,CR-V,Sport utility vehicle: Small,1500.0,G,8.4,7.0,7.8,0
2018,Honda,CR-V AWD,Sport utility vehicle: Small,1500.0,G,8.7,7.2,8.0,0
2018,Honda,Fit,Station wagon: Small,1500.0,G,7.0,5.9,6.5,0
2018,Honda,Fit,Station wagon: Small,1500.0,G,7.6,6.5,7.0,0
2018,Honda,Fit,Station wagon: Small,1500.0,G,8.1,6.6,7.4,0
2018,Honda,HR-V,Station wagon: Small,1800.0,G,8.3,6.9,7.7,0
2018,Honda,HR-V,Station wagon: Small,1800.0,G,8.3,6.9,7.7,0
2018,Honda,HR-V,Station wagon: Small,1800.0,G,9.4,7.1,8.4,0
2018,Honda,HR-V AWD,Station wagon: Small,1800.0,G,8.9,7.5,8.2,0
2018,Honda,HR-V AWD,Station wagon: Small,1800.0,G,8.9,7.5,8.2,0
2018,Honda,Odyssey,Minivan,3500.0,G,12.6,8.4,10.7,0
2018,Honda,Odyssey Touring,Minivan,3500.0,G,12.2,8.5,10.6,0
2018,Honda,Pilot AWD,Sport utility vehicle: Small,3500.0,G,13.0,9.3,11.3,0
2018,Honda,Pilot AWD,Sport utility vehicle: Small,3500.0,G,12.4,9.3,11.0,0
2018,Honda,Ridgeline AWD,Pickup truck: Standard,3500.0,G,12.8,9.5,11.3,0
2018,Hyundai,Accent,Compact,1600.0,G,8.3,6.2,7.4,0
2018,Hyundai,Accent,Compact,1600.0,G,8.2,6.3,7.3,0
2018,Hyundai,Elantra,Mid-size,1600.0,G,8.9,7.0,8.1,0
2018,Hyundai,Elantra,Mid-size,1600.0,G,10.7,7.8,9.4,0
2018,Hyundai,Elantra,Mid-size,2000.0,G,8.3,6.4,7.4,0
2018,Hyundai,Elantra,Mid-size,2000.0,G,9.3,6.4,8.0,0
2018,Hyundai,Elantra GT,Full-size,1600.0,G,9.2,7.1,8.3,0
2018,Hyundai,Elantra GT,Full-size,1600.0,G,10.7,8.1,9.6,0
2018,Hyundai,Elantra GT,Full-size,2000.0,G,9.4,7.2,8.4,0
2018,Hyundai,Elantra GT,Full-size,2000.0,G,9.8,7.3,8.7,0
2018,Hyundai,IONIQ,Full-size,1600.0,G,4.3,4.4,4.3,0
2018,Hyundai,IONIQ Blue,Full-size,1600.0,G,4.2,4.0,4.1,0
2018,Hyundai,Kona,Sport utility vehicle: Small,2000.0,G,8.6,7.0,7.9,0
2018,Hyundai,Kona AWD,Sport utility vehicle: Small,1600.0,G,9.0,8.0,8.6,0
2018,Hyundai,Kona AWD,Sport utility vehicle: Small,2000.0,G,9.2,7.8,8.6,0
2018,Hyundai,Santa Fe,Sport utility vehicle: Small,3300.0,G,12.9,9.4,11.3,0
2018,Hyundai,Santa Fe AWD,Sport utility vehicle: Small,3300.0,G,13.0,9.7,11.5,35000
2018,Hyundai,Santa Fe Ultimate AWD,Sport utility vehicle: Small,3300.0,G,13.9,10.8,12.5,0
2018,Hyundai,Santa Fe Sport,Sport utility vehicle: Small,2400.0,G,11.1,8.6,10.0,0
2018,Hyundai,Santa Fe Sport AWD,Sport utility vehicle: Small,2400.0,G,12.0,9.1,10.7,0
2018,Hyundai,Santa Fe Sport Ultimate AWD,Sport utility vehicle: Small,2000.0,G,12.5,9.6,11.2,0
2018,Hyundai,Sonata,Full-size,2000.0,G,10.4,7.4,9.1,0
2018,Hyundai,Sonata,Full-size,2400.0,G,9.8,6.9,8.5,0
2018,Hyundai,Sonata Hybrid,Mid-size,2000.0,G,6.0,5.3,5.7,0
2018,Hyundai,Sonata Hybrid SE,Mid-size,2000.0,G,5.9,5.1,5.6,0
2018,Hyundai,Tucson,Sport utility vehicle: Small,2000.0,G,10.1,7.8,9.0,0
2018,Hyundai,Tucson AWD,Sport utility vehicle: Small,1600.0,G,9.9,8.5,9.3,0
2018,Hyundai,Tucson AWD,Sport utility vehicle: Small,2000.0,G,11.0,9.1,10.2,0
2018,Infiniti,Q50 AWD,Mid-size,2000.0,PG,10.7,8.6,9.7,0
2018,Infiniti,Q50 AWD,Mid-size,3000.0,PG,12.4,8.7,10.8,0
2018,Infiniti,Q50 AWD Red Sport,Mid-size,3000.0,PG,12.5,9.3,11.1,0
2018,Infiniti,Q50 Hybrid AWD,Compact,3500.0,PG,9.1,7.7,8.5,0
2018,Infiniti,Q60 AWD,Subcompact,2000.0,PG,11.2,8.5,10.0,0
2018,Infiniti,Q60 AWD,Subcompact,3000.0,PG,12.3,8.6,10.7,0
2018,Infiniti,Q60 AWD Red Sport,Subcompact,3000.0,PG,12.5,9.2,11.0,0
2018,Infiniti,Q70 AWD,Mid-size,3700.0,PG,13.2,9.8,11.7,0
2018,Infiniti,Q70 AWD,Mid-size,5600.0,PG,14.9,10.3,12.8,0
2018,Infiniti,QX30,Compact,2000.0,PG,9.7,7.1,8.5,0
2018,Infiniti,QX30 AWD,Compact,2000.0,PG,10.6,8.0,9.4,0
2018,Infiniti,QX60 AWD,Sport utility vehicle: Small,3500.0,PG,12.5,9.0,10.9,0
2018,Infiniti,QX80 4WD,Sport utility vehicle: Standard,5600.0,PG,17.4,12.2,15.1,0
2018,Jaguar,F-PACE 20d,Sport utility vehicle: Small,2000.0,D,8.9,7.2,8.1,45000
2018,Jaguar,F-PACE 25t,Sport utility vehicle: Small,2000.0,PG,10.7,8.8,9.9,0
2018,Jaguar,F-PACE 35t,Sport utility vehicle: Small,3000.0,PG,13.3,10.0,11.8,0
2018,Jaguar,F-TYPE Convertible,Two-seater,2000.0,PG,10.2,7.8,9.2,0
2018,Jaguar,F-TYPE Convertible,Two-seater,3000.0,PG,11.9,8.5,10.4,0
2018,Jaguar,F-TYPE Convertible,Two-seater,3000.0,PG,14.9,9.8,12.6,0
2018,Jaguar,F-TYPE Convertible R-Dynamic,Two-seater,3000.0,PG,12.4,8.8,10.8,0
2018,Jaguar,F-TYPE Convertible R-Dynamic,Two-seater,3000.0,PG,15.3,10.0,12.9,0
2018,Jaguar,F-TYPE Convertible R-Dynamic AWD,Two-seater,3000.0,PG,13.0,9.2,11.3,0
2018,Jaguar,F-TYPE Coupe,Two-seater,2000.0,PG,10.2,7.8,9.2,0
2018,Jaguar,F-TYPE Coupe,Two-seater,3000.0,PG,11.9,8.5,10.4,0
2018,Jaguar,F-TYPE Coupe,Two-seater,3000.0,PG,14.9,9.8,12.6,0
2018,Jaguar,F-TYPE Coupe R-Dynamic,Two-seater,3000.0,PG,12.4,8.8,10.8,0
2018,Jaguar,F-TYPE Coupe R-Dynamic,Two-seater,3000.0,PG,15.3,10.0,12.9,0
2018,Jaguar,F-TYPE Coupe R-Dynamic AWD,Two-seater,3000.0,PG,13.0,9.2,11.3,0
2018,Jaguar,F-TYPE R AWD Convertible,Two-seater,5000.0,PG,15.6,10.4,13.3,0
2018,Jaguar,F-TYPE R AWD Coupe,Two-seater,5000.0,PG,15.6,10.4,13.3,0
2018,Jaguar,XE 20d AWD,Compact,2000.0,D,7.8,5.8,6.9,0
2018,Jaguar,XE 25t AWD,Compact,2000.0,PG,9.8,6.9,8.5,0
2018,Jaguar,XE 35t AWD,Compact,3000.0,PG,11.8,8.2,10.2,0
2018,Jaguar,XF 20d AWD,Mid-size,2000.0,D,7.8,5.8,6.9,0
2018,Jaguar,XF 25t AWD,Mid-size,2000.0,PG,10.1,7.2,8.8,0
2018,Jaguar,XF 35t AWD,Mid-size,3000.0,PG,12.0,8.4,10.4,0
2018,Jaguar,XJ R-Sport AWD,Full-size,3000.0,PG,14.0,9.0,11.8,0
2018,Jaguar,XJL Portfolio AWD,Full-size,3000.0,PG,14.0,9.4,11.9,0
2018,Jaguar,XJR LWB,Full-size,5000.0,PG,15.8,10.3,13.3,0
2018,Jeep,Cherokee FFV,Sport utility vehicle: Small,2400.0,G,11.0,7.8,9.6,0
2018,Jeep,Cherokee FFV,Sport utility vehicle: Small,2400.0,ET,15.5,10.5,13.3,0
2018,Jeep,Cherokee,Sport utility vehicle: Small,3200.0,G,11.4,8.3,10.0,0
2018,Jeep,Cherokee 4X4 Active Drive I,Sport utility vehicle: Small,2400.0,G,11.3,8.4,10.0,0
2018,Jeep,Cherokee 4X4 Active Drive I FFV,Sport utility vehicle: Small,2400.0,G,11.3,8.4,10.0,0
2018,Jeep,Cherokee 4X4 Active Drive I FFV,Sport utility vehicle: Small,2400.0,ET,16.3,11.3,14.0,0
2018,Jeep,Cherokee 4X4 Active Drive I,Sport utility vehicle: Small,3200.0,G,11.6,8.6,10.3,0
2018,Jeep,Cherokee 4X4 Active Drive II,Sport utility vehicle: Small,2400.0,G,11.4,8.7,10.2,0
2018,Jeep,Cherokee 4X4 Active Drive II,Sport utility vehicle: Small,3200.0,G,12.8,9.0,11.1,0
2018,Jeep,Cherokee 4X4 Active Drive Lock,Sport utility vehicle: Small,2400.0,G,12.1,9.4,10.9,0
2018,Jeep,Cherokee 4X4 Active Drive Lock,Sport utility vehicle: Small,3200.0,G,12.9,9.9,11.6,0
2018,Jeep,Compass,Sport utility vehicle: Small,2400.0,G,10.6,7.6,9.3,0
2018,Jeep,Compass,Sport utility vehicle: Small,2400.0,G,10.4,7.3,9.0,0
